MSOA11CD,MSOA11NM,ZonePfSH,LAD,DELTA Macrozone,DELTA FMA+B?,Proportions MSOA/Zones
E02004822,Test Valley 009,809,Test Valley,8,F,0.25323283
E02004822,Test Valley 009,808,Test Valley,8,F,0.00000011
E02004822,Test Valley 009,807,Test Valley,3,F,0.00000004
E02004823,Test Valley 010,284,Test Valley,3,F,0.07083932
E02004823,Test Valley 010,281,Test Valley,3,F,0.00000052
E02004823,Test Valley 010,280,Test Valley,3,F,0.27805846
E02004823,Test Valley 010,279,Test Valley,3,F,0.02989019
E02004823,Test Valley 010,271,Test Valley,3,F,0.22121072
E02004823,Test Valley 010,270,Test Valley,3,F,0.24187695
E02004823,Test Valley 010,269,Test Valley,3,F,0.15777447
E02004823,Test Valley 010,268,Test Valley,3,F,0.00000204
E02004823,Test Valley 010,960,Test Valley,3,F,0.00034733
E02004824,Test Valley 011,284,Test Valley,3,F,0.16526203
E02004824,Test Valley 011,283,Test Valley,3,F,0.33653832
E02004824,Test Valley 011,282,Test Valley,3,F,0.08622597
E02004824,Test Valley 011,281,Test Valley,3,F,0.25076633
E02004824,Test Valley 011,280,Test Valley,3,F,0.00000030
E02004824,Test Valley 011,279,Test Valley,3,F,0.16084835
E02004824,Test Valley 011,278,Test Valley,3,F,0.00000102
E02004824,Test Valley 011,271,Test Valley,3,F,0.00000118
E02004824,Test Valley 011,270,Test Valley,3,F,0.00000030
E02004824,Test Valley 011,268,Test Valley,3,F,0.00000124
E02004824,Test Valley 011,909,Test Valley,3,F,0.00035496
E02004825,Test Valley 012,436,Test Valley,3,F,0.00000035
E02004825,Test Valley 012,262,Test Valley,3,F,0.00000012
E02004825,Test Valley 012,261,Test Valley,3,F,0.00000004
E02004825,Test Valley 012,260,Test Valley,3,F,0.00000007
E02004825,Test Valley 012,258,Test Valley,3,F,0.00000009
E02004825,Test Valley 012,252,Test Valley,3,F,0.00000003
E02004825,Test Valley 012,272,Test Valley,3,F,0.00000002
E02004825,Test Valley 012,271,Test Valley,3,F,0.06633690
E02004825,Test Valley 012,270,Test Valley,3,F,0.00994243
E02004825,Test Valley 012,269,Test Valley,3,F,0.00629322
E02004825,Test Valley 012,268,Test Valley,3,F,0.00000034
E02004825,Test Valley 012,267,Test Valley,3,F,0.30132735
E02004825,Test Valley 012,266,Test Valley,3,F,0.33400707
E02004825,Test Valley 012,265,Test Valley,3,F,0.04006614
E02004825,Test Valley 012,264,Test Valley,3,F,0.01404372
E02004825,Test Valley 012,263,Test Valley,3,F,0.20373974
E02004825,Test Valley 012,960,Test Valley,3,F,0.01452747
E02004825,Test Valley 012,910,Test Valley,3,F,0.00971463
E02004825,Test Valley 012,813,Test Valley,3,F,0.00000016
E02004825,Test Valley 012,811,Test Valley,3,F,0.00000013
E02004826,Test Valley 013,285,Test Valley,3,F,0.04019038
E02004826,Test Valley 013,284,Test Valley,3,F,0.00000003
E02004826,Test Valley 013,283,Test Valley,3,F,0.00000007
E02004826,Test Valley 013,282,Test Valley,3,F,0.00000000
E02004826,Test Valley 013,281,Test Valley,3,F,0.00000001
E02004826,Test Valley 013,280,Test Valley,3,F,0.00000001
E02004826,Test Valley 013,279,Test Valley,3,F,0.00000000
E02004826,Test Valley 013,278,Test Valley,3,F,0.16156294
E02004826,Test Valley 013,277,Test Valley,3,F,0.08268713
E02004826,Test Valley 013,276,Test Valley,3,F,0.00000007
E02004826,Test Valley 013,272,Test Valley,3,F,0.00000006
E02004826,Test Valley 013,271,Test Valley,3,F,0.05497168
E02004826,Test Valley 013,270,Test Valley,3,F,0.00000001
E02004826,Test Valley 013,269,Test Valley,3,F,0.00102944
E02004826,Test Valley 013,268,Test Valley,3,F,0.09481132
E02004826,Test Valley 013,267,Test Valley,3,F,0.00000007
E02004826,Test Valley 013,266,Test Valley,3,F,0.00000004
E02004826,Test Valley 013,264,Test Valley,3,F,0.00000000
E02004826,Test Valley 013,188,Test Valley,3,F,0.00000008
E02004826,Test Valley 013,846,Test Valley,12,B,0.00000026
E02004826,Test Valley 013,910,Test Valley,3,F,0.00051553
E02004826,Test Valley 013,909,Test Valley,3,F,0.01190020
E02004826,Test Valley 013,817,Test Valley,3,F,0.00000006
E02004826,Test Valley 013,816,Test Valley,3,F,0.00000011
E02004826,Test Valley 013,815,Test Valley,3,F,0.27843717
E02004826,Test Valley 013,814,Test Valley,3,F,0.27389304
E02004826,Test Valley 013,813,Test Valley,3,F,0.00000011
E02004826,Test Valley 013,812,Test Valley,8,F,0.00000017
E02004827,Test Valley 014,262,Test Valley,3,F,0.00000000
E02004827,Test Valley 014,261,Test Valley,3,F,0.22588851
E02004827,Test Valley 014,260,Test Valley,3,F,0.34983496
E02004827,Test Valley 014,259,Test Valley,3,F,0.42427277
E02004827,Test Valley 014,252,Test Valley,3,F,0.00000092
E02004827,Test Valley 014,250,Test Valley,3,F,0.00000061
E02004827,Test Valley 014,249,Test Valley,3,F,0.00000021
E02004827,Test Valley 014,266,Test Valley,3,F,0.00000008
E02004827,Test Valley 014,263,Test Valley,3,F,0.00000147
E02004827,Test Valley 014,959,Test Valley,3,F,0.00000047
E02004828,Test Valley 015,262,Test Valley,3,F,0.44372885
E02004828,Test Valley 015,261,Test Valley,3,F,0.00000006
E02004828,Test Valley 015,249,Test Valley,3,F,0.00000005
E02004828,Test Valley 015,247,Test Valley,3,F,0.00000003
E02004828,Test Valley 015,244,Test Valley,3,F,0.00000030
E02004828,Test Valley 015,277,Test Valley,3,F,0.00000040
E02004828,Test Valley 015,276,Test Valley,3,F,0.20034456
E02004828,Test Valley 015,275,Test Valley,3,F,0.01186146
E02004828,Test Valley 015,274,Test Valley,3,F,0.03520132
E02004828,Test Valley 015,273,Test Valley,3,F,0.03447884
E02004828,Test Valley 015,272,Test Valley,3,F,0.24213261
E02004828,Test Valley 015,271,Test Valley,3,F,0.00000007
E02004828,Test Valley 015,264,Test Valley,3,F,0.00000014
E02004828,Test Valley 015,263,Test Valley,3,F,0.00000013
E02004828,Test Valley 015,111,Test Valley,3,F,0.00000007
E02004828,Test Valley 015,110,Test Valley,3,F,0.00000018
E02004828,Test Valley 015,99,Test Valley,3,F,0.00000005
E02004828,Test Valley 015,188,Test Valley,3,F,0.00000002
E02004828,Test Valley 015,185,Test Valley,3,F,0.00000009
E02004828,Test Valley 015,178,Test Valley,3,F,0.00000021
E02004828,Test Valley 015,155,Test Valley,3,F,0.00000008
E02004828,Test Valley 015,152,Test Valley,3,F,0.00000016
E02004828,Test Valley 015,151,Test Valley,3,F,0.00000003
E02004828,Test Valley 015,148,Test Valley,3,F,0.00000014
E02004828,Test Valley 015,146,Test Valley,3,F,0.00000004
E02004828,Test Valley 015,145,Test Valley,3,F,0.00000003
E02004828,Test Valley 015,884,Test Valley,3,F,0.00007672
E02004828,Test Valley 015,959,Test Valley,3,F,0.03216828
E02004828,Test Valley 015,910,Test Valley,3,F,0.00000509
E02004829,Winchester 001,425,Winchester,3,F,0.00000002
E02004829,Winchester 001,424,Winchester,3,F,0.54919111
E02004829,Winchester 001,423,Winchester,3,F,0.00000018
E02004829,Winchester 001,421,Winchester,3,F,0.06783643
E02004829,Winchester 001,420,Winchester,3,F,0.38297175
E02004829,Winchester 001,419,Winchester,3,F,0.00000001
E02004829,Winchester 001,415,Winchester,3,F,0.00000004
E02004829,Winchester 001,842,Winchester,5,B,0.00000002
E02004829,Winchester 001,841,Winchester,5,B,0.00000014
E02004829,Winchester 001,837,Winchester,13,B,0.00000013
E02004829,Winchester 001,807,Winchester,3,F,0.00000017
E02004830,Winchester 002,433,Winchester,3,F,0.00000001
E02004830,Winchester 002,429,Winchester,3,F,0.00000004
E02004830,Winchester 002,425,Winchester,3,F,0.00001889
E02004830,Winchester 002,424,Winchester,3,F,0.00000009
E02004830,Winchester 002,423,Winchester,3,F,0.89041947
E02004830,Winchester 002,422,Winchester,2,F,0.00000009
E02004830,Winchester 002,421,Winchester,3,F,0.00000003
E02004830,Winchester 002,419,Winchester,3,F,0.09044778
E02004830,Winchester 002,418,Winchester,3,F,0.01909620
E02004830,Winchester 002,399,Winchester,3,F,0.00000002
E02004830,Winchester 002,395,Winchester,3,F,0.00000003
E02004830,Winchester 002,837,Winchester,13,B,0.00000005
E02004830,Winchester 002,806,Winchester,3,F,0.00000014
E02004830,Winchester 002,805,Winchester,3,F,0.00000013
E02004830,Winchester 002,417,Winchester,3,F,0.00001706
E02004831,Winchester 003,436,Winchester,3,F,0.00000015
E02004831,Winchester 003,431,Winchester,3,F,0.00000010
E02004831,Winchester 003,428,Winchester,3,F,0.02368641
E02004831,Winchester 003,427,Winchester,3,F,0.01543601
E02004831,Winchester 003,426,Winchester,3,F,0.51960993
E02004831,Winchester 003,425,Winchester,3,F,0.13223835
E02004831,Winchester 003,423,Winchester,3,F,0.00000004
E02004831,Winchester 003,421,Winchester,3,F,0.00000010
E02004831,Winchester 003,420,Winchester,3,F,0.00000005
E02004831,Winchester 003,419,Winchester,3,F,0.00000001
E02004831,Winchester 003,418,Winchester,3,F,0.00000004
E02004831,Winchester 003,416,Winchester,3,F,0.01638306
E02004831,Winchester 003,415,Winchester,3,F,0.23159296
E02004831,Winchester 003,414,Winchester,3,F,0.00000001
E02004831,Winchester 003,413,Winchester,3,F,0.00000000
E02004831,Winchester 003,409,Winchester,3,F,0.00000067
E02004831,Winchester 003,408,Winchester,3,F,0.01791230
E02004831,Winchester 003,407,Winchester,3,F,0.00000004
E02004831,Winchester 003,406,Winchester,3,F,0.00000006
E02004831,Winchester 003,399,Winchester,3,F,0.00000000
E02004831,Winchester 003,811,Winchester,3,F,0.00000036
E02004831,Winchester 003,810,Winchester,8,F,0.00000011
E02004831,Winchester 003,807,Winchester,3,F,0.00000001
E02004831,Winchester 003,417,Winchester,3,F,0.04313921
E02004832,Winchester 004,423,Winchester,3,F,0.00000023
E02004832,Winchester 004,422,Winchester,2,F,0.00000006
E02004832,Winchester 004,837,Winchester,13,B,0.00000006
E02004832,Winchester 004,836,Winchester,13,B,0.00000013
E02004832,Winchester 004,806,Winchester,3,F,0.32534213
E02004832,Winchester 004,805,Winchester,3,F,0.67465706
E02004832,Winchester 004,804,Winchester,3,F,0.00000017
E02004832,Winchester 004,801,Winchester,6,F,0.00000016
E02004833,Winchester 005,436,Winchester,3,F,0.00000039
E02004833,Winchester 005,431,Winchester,3,F,0.49351412
E02004833,Winchester 005,427,Winchester,3,F,0.00000346
E02004833,Winchester 005,426,Winchester,3,F,0.00000012
E02004833,Winchester 005,425,Winchester,3,F,0.00000007
E02004833,Winchester 005,412,Winchester,3,F,0.00000016
E02004833,Winchester 005,409,Winchester,3,F,0.00000014
E02004833,Winchester 005,408,Winchester,3,F,0.00001539
E02004833,Winchester 005,407,Winchester,3,F,0.20025780
E02004833,Winchester 005,406,Winchester,3,F,0.10403709
E02004833,Winchester 005,405,Winchester,3,F,0.00002480
E02004833,Winchester 005,404,Winchester,3,F,0.09163225
E02004833,Winchester 005,403,Winchester,3,F,0.11051391
E02004833,Winchester 005,393,Winchester,3,F,0.00000029
E02004834,Winchester 006,433,Winchester,3,F,0.00000011
E02004834,Winchester 006,429,Winchester,3,F,0.34000214
E02004834,Winchester 006,428,Winchester,3,F,0.00000022
E02004834,Winchester 006,423,Winchester,3,F,0.00000188
E02004834,Winchester 006,414,Winchester,3,F,0.00000005
E02004834,Winchester 006,413,Winchester,3,F,0.09248536
E02004834,Winchester 006,411,Winchester,3,F,0.00006583
E02004834,Winchester 006,410,Winchester,3,F,0.00005690
E02004834,Winchester 006,399,Winchester,3,F,0.21406932
E02004834,Winchester 006,398,Winchester,3,F,0.04607024
E02004834,Winchester 006,397,Winchester,3,F,0.10610713
E02004834,Winchester 006,396,Winchester,3,F,0.07782733
E02004834,Winchester 006,395,Winchester,3,F,0.12330784
E02004834,Winchester 006,394,Winchester,3,F,0.00000565
E02004835,Winchester 007,390,Winchester,3,F,0.00000004
E02004835,Winchester 007,388,Winchester,3,F,0.00000039
E02004835,Winchester 007,433,Winchester,3,F,0.00000036
E02004835,Winchester 007,432,Winchester,3,F,0.16756070
E02004835,Winchester 007,431,Winchester,3,F,0.00000000
E02004835,Winchester 007,430,Winchester,3,F,0.05677859
E02004835,Winchester 007,429,Winchester,3,F,0.00000000
E02004835,Winchester 007,428,Winchester,3,F,0.00000026
E02004835,Winchester 007,425,Winchester,3,F,0.00000000
E02004835,Winchester 007,414,Winchester,3,F,0.06508407
E02004835,Winchester 007,413,Winchester,3,F,0.00000038
E02004835,Winchester 007,412,Winchester,3,F,0.06237807
E02004835,Winchester 007,411,Winchester,3,F,0.03021279
E02004835,Winchester 007,410,Winchester,3,F,0.06575072
E02004835,Winchester 007,409,Winchester,3,F,0.05532128
E02004835,Winchester 007,407,Winchester,3,F,0.00000001
E02004835,Winchester 007,405,Winchester,3,F,0.10536353
E02004835,Winchester 007,404,Winchester,3,F,0.00000009
E02004835,Winchester 007,403,Winchester,3,F,0.00000071
E02004835,Winchester 007,402,Winchester,3,F,0.00009697
E02004835,Winchester 007,401,Winchester,3,F,0.00000035
E02004835,Winchester 007,400,Winchester,3,F,0.00000013
E02004835,Winchester 007,398,Winchester,3,F,0.00000004
E02004835,Winchester 007,397,Winchester,3,F,0.00000014
E02004835,Winchester 007,394,Winchester,3,F,0.39144236
E02004835,Winchester 007,393,Winchester,3,F,0.00000007
E02004835,Winchester 007,392,Winchester,3,F,0.00000794
E02004836,Winchester 008,390,Winchester,3,F,0.00000045
E02004836,Winchester 008,389,Winchester,3,F,0.00000033
E02004836,Winchester 008,435,Winchester,3,F,0.00000000
E02004836,Winchester 008,432,Winchester,3,F,0.00000111
E02004836,Winchester 008,430,Winchester,3,F,0.00000030
E02004836,Winchester 008,405,Winchester,3,F,0.00017801
E02004836,Winchester 008,402,Winchester,3,F,0.25007564
E02004836,Winchester 008,401,Winchester,3,F,0.13338524
E02004836,Winchester 008,400,Winchester,3,F,0.25678474
E02004836,Winchester 008,394,Winchester,3,F,0.00000005
E02004836,Winchester 008,393,Winchester,3,F,0.00000104
E02004836,Winchester 008,392,Winchester,3,F,0.15003668
E02004836,Winchester 008,391,Winchester,3,F,0.20953641
E02004837,Winchester 009,390,Winchester,3,F,0.00579265
E02004837,Winchester 009,389,Winchester,3,F,0.00709257
E02004837,Winchester 009,388,Winchester,3,F,0.19021181
E02004837,Winchester 009,368,Winchester,3,F,0.00000007
E02004837,Winchester 009,436,Winchester,3,F,0.75550365
E02004837,Winchester 009,435,Winchester,3,F,0.02348181
E02004837,Winchester 009,434,Winchester,3,F,0.00000003
E02004837,Winchester 009,433,Winchester,3,F,0.00000006
E02004837,Winchester 009,432,Winchester,3,F,0.00000001
E02004837,Winchester 009,431,Winchester,3,F,0.00000004
E02004837,Winchester 009,426,Winchester,3,F,0.00000015
E02004837,Winchester 009,405,Winchester,3,F,0.00000005
E02004837,Winchester 009,400,Winchester,3,F,0.00000001
E02004837,Winchester 009,393,Winchester,3,F,0.01791663
E02004837,Winchester 009,392,Winchester,3,F,0.00000002
E02004837,Winchester 009,391,Winchester,3,F,0.00000004
E02004837,Winchester 009,258,Winchester,3,F,0.00000004
E02004837,Winchester 009,256,Winchester,3,F,0.00000002
E02004837,Winchester 009,232,Winchester,3,F,0.00000000
E02004837,Winchester 009,267,Winchester,3,F,0.00000015
E02004837,Winchester 009,266,Winchester,3,F,0.00000014
E02004837,Winchester 009,811,Winchester,3,F,0.00000007
E02004838,Winchester 010,388,Winchester,3,F,0.00000036
E02004838,Winchester 010,387,Winchester,2,F,0.04731374
E02004838,Winchester 010,386,Winchester,2,F,0.00000001
E02004838,Winchester 010,383,Winchester,2,F,0.00000003
E02004838,Winchester 010,368,Winchester,3,F,0.07672906
E02004838,Winchester 010,367,Winchester,3,F,0.07199307
E02004838,Winchester 010,436,Winchester,3,F,0.00000000
E02004838,Winchester 010,434,Winchester,3,F,0.03755795
E02004838,Winchester 010,433,Winchester,3,F,0.20792523
E02004838,Winchester 010,429,Winchester,3,F,0.00000002
E02004838,Winchester 010,423,Winchester,3,F,0.00000013
E02004838,Winchester 010,422,Winchester,2,F,0.55477522
E02004838,Winchester 010,394,Winchester,3,F,0.00000001
E02004838,Winchester 010,233,Winchester,3,F,0.00000002
E02004838,Winchester 010,232,Winchester,3,F,0.00000005
E02004838,Winchester 010,230,Winchester,3,F,0.00000005
E02004838,Winchester 010,226,Winchester,3,F,0.00000006
E02004838,Winchester 010,225,Winchester,3,F,0.00000007
E02004838,Winchester 010,955,Winchester,3,F,0.00000002
E02004838,Winchester 010,922,Winchester,3,F,0.00104123
E02004838,Winchester 010,921,Winchester,3,F,0.00266345
E02004838,Winchester 010,805,Winchester,3,F,0.00000015
E02004838,Winchester 010,804,Winchester,3,F,0.00000007
E02004839,Winchester 011,661,Winchester,2,F,0.00000001
E02004839,Winchester 011,657,Winchester,2,F,0.00000001
E02004839,Winchester 011,387,Winchester,2,F,0.00000004
E02004839,Winchester 011,385,Winchester,2,F,0.00000003
E02004839,Winchester 011,384,Winchester,2,F,0.00000002
E02004839,Winchester 011,375,Winchester,2,F,0.00000003
E02004839,Winchester 011,374,Winchester,2,F,0.00000057
E02004839,Winchester 011,373,Winchester,2,F,0.04886261
E02004839,Winchester 011,372,Winchester,2,F,0.15225475
E02004839,Winchester 011,371,Winchester,2,F,0.00000001
E02004839,Winchester 011,370,Winchester,2,F,0.00000003
E02004839,Winchester 011,369,Winchester,2,F,0.00000004
E02004839,Winchester 011,422,Winchester,2,F,0.00000002
E02004839,Winchester 011,805,Winchester,3,F,0.00000012
E02004839,Winchester 011,804,Winchester,3,F,0.46092261
E02004839,Winchester 011,803,Winchester,2,F,0.15347670
E02004839,Winchester 011,802,Winchester,2,F,0.18448222
E02004839,Winchester 011,801,Winchester,6,F,0.00000002
E02004839,Winchester 011,800,Winchester,6,F,0.00000012
E02004839,Winchester 011,796,Winchester,6,F,0.00000003
E02004840,Winchester 012,387,Winchester,2,F,0.45312358
E02004840,Winchester 012,386,Winchester,2,F,0.10767525
E02004840,Winchester 012,385,Winchester,2,F,0.29014559
E02004840,Winchester 012,384,Winchester,2,F,0.09300246
E02004840,Winchester 012,383,Winchester,2,F,0.00000015
E02004840,Winchester 012,382,Winchester,2,F,0.00000018
E02004840,Winchester 012,374,Winchester,2,F,0.05605158
E02004840,Winchester 012,373,Winchester,2,F,0.00000033
E02004840,Winchester 012,372,Winchester,2,F,0.00000029
E02004840,Winchester 012,422,Winchester,2,F,0.00000028
E02004840,Winchester 012,804,Winchester,3,F,0.00000018
E02004840,Winchester 012,803,Winchester,2,F,0.00000013
E02004841,Winchester 013,387,Winchester,2,F,0.00000004
E02004841,Winchester 013,386,Winchester,2,F,0.00000004
E02004841,Winchester 013,385,Winchester,2,F,0.00000006
E02004841,Winchester 013,384,Winchester,2,F,0.00000030
E02004841,Winchester 013,383,Winchester,2,F,0.18859085
E02004841,Winchester 013,382,Winchester,2,F,0.11007913
E02004841,Winchester 013,381,Winchester,2,F,0.02759154
E02004841,Winchester 013,380,Winchester,2,F,0.05210594
E02004841,Winchester 013,379,Winchester,2,F,0.00887688
E02004841,Winchester 013,378,Winchester,2,F,0.00253172
E02004841,Winchester 013,377,Winchester,2,F,0.09955060
E02004841,Winchester 013,376,Winchester,2,F,0.09553348
E02004841,Winchester 013,375,Winchester,2,F,0.12717418
E02004841,Winchester 013,374,Winchester,2,F,0.21792169
E02004841,Winchester 013,372,Winchester,2,F,0.00000017
E02004841,Winchester 013,369,Winchester,2,F,0.00000003
E02004841,Winchester 013,363,Winchester,2,F,0.00000206
E02004841,Winchester 013,362,Winchester,2,F,0.00000001
E02004841,Winchester 013,361,Winchester,2,F,0.00000002
E02004841,Winchester 013,360,Winchester,2,F,0.00000000
E02004841,Winchester 013,341,Winchester,2,F,0.00000003
E02004841,Winchester 013,338,Winchester,2,F,0.00000005
E02004841,Winchester 013,225,Winchester,3,F,0.00000007
E02004841,Winchester 013,224,Winchester,3,F,0.00000003
E02004841,Winchester 013,203,Winchester,3,F,0.00000009
E02004841,Winchester 013,201,Winchester,3,F,0.00000007
E02004841,Winchester 013,319,Winchester,2,F,0.00000000
E02004841,Winchester 013,317,Winchester,2,F,0.00000003
E02004841,Winchester 013,316,Winchester,2,F,0.00000007
E02004841,Winchester 013,301,Winchester,2,F,0.00000006
E02004841,Winchester 013,899,Winchester,2,F,0.01359981
E02004841,Winchester 013,898,Winchester,2,F,0.01754360
E02004841,Winchester 013,897,Winchester,2,F,0.01086631
E02004841,Winchester 013,895,Winchester,2,F,0.00008090
E02004841,Winchester 013,889,Winchester,2,F,0.00000101
E02004841,Winchester 013,885,Winchester,3,F,0.00001367
E02004841,Winchester 013,964,Winchester,2,F,0.01304868
E02004841,Winchester 013,963,Winchester,2,F,0.00332618
E02004841,Winchester 013,962,Winchester,2,F,0.01151320
E02004841,Winchester 013,937,Winchester,2,F,0.00004742
E02004841,Winchester 013,935,Winchester,2,F,0.00000001
E02004842,Winchester 014,657,Winchester,2,F,0.00000009
E02004842,Winchester 014,490,Winchester,2,F,0.00000006
E02004842,Winchester 014,489,Winchester,2,F,0.00000001
E02004842,Winchester 014,487,Winchester,2,F,0.00000002
E02004842,Winchester 014,571,Winchester,2,F,0.00000003
E02004842,Winchester 014,570,Winchester,2,F,0.00000009
E02004842,Winchester 014,375,Winchester,2,F,0.00000004
E02004842,Winchester 014,372,Winchester,2,F,0.10267662
E02004842,Winchester 014,371,Winchester,2,F,0.07800236
E02004842,Winchester 014,370,Winchester,2,F,0.14839872
E02004842,Winchester 014,369,Winchester,2,F,0.60948181
E02004842,Winchester 014,301,Winchester,2,F,0.00000009
E02004842,Winchester 014,295,Winchester,2,F,0.00000002
E02004842,Winchester 014,291,Winchester,2,F,0.00000003
E02004842,Winchester 014,902,Winchester,2,F,0.01819716
E02004842,Winchester 014,901,Winchester,2,F,0.01426389
E02004842,Winchester 014,900,Winchester,2,F,0.00003177
E02004842,Winchester 014,961,Winchester,2,F,0.02039983
E02004842,Winchester 014,903,Winchester,2,F,0.00824647
E02004842,Winchester 014,802,Winchester,2,F,0.00000015
E02004842,Winchester 014,645,Winchester,2,F,0.00000530
E02004842,Winchester 014,644,Winchester,2,F,0.00000227
E02004842,Winchester 014,640,Winchester,2,F,0.00000588
E02004842,Winchester 014,639,Winchester,2,F,0.00028720
E02004842,Winchester 014,636,Winchester,2,F,0.00000002
E02004842,Winchester 014,635,Winchester,2,F,0.00000002
E02004842,Winchester 014,634,Winchester,2,F,0.00000001
E02004842,Winchester 014,632,Winchester,2,F,0.00000002
E02006047,Mendip 001,847,Mendip,10,B,0.00000002
E02006056,Mendip 010,847,Mendip,10,B,0.00000004
E02006075,South Somerset 001,847,South Somerset,10,B,0.00000013
E02006441,Waverley 003,835,Waverley,13,B,0.00000028
E02006447,Waverley 009,835,Waverley,13,B,0.00000058
E02006453,Waverley 015,833,Waverley,9,B,0.00000024
E02006454,Waverley 016,833,Waverley,9,B,0.00000068
E02006455,Waverley 017,834,Waverley,13,B,0.00000104
E02006455,Waverley 017,833,Waverley,9,B,0.00000050
E02006539,Adur 006,831,Adur,14,B,0.00000020
E02006539,Adur 006,829,Adur,14,B,0.00000060
E02006541,Adur 008,829,Adur,14,B,0.00000039
E02006542,Arun 001,832,Arun,9,B,0.00000012
E02006542,Arun 001,831,Arun,14,B,0.64335160
E02006542,Arun 001,830,Arun,14,B,0.00000003
E02006542,Arun 001,783,Arun,7,F,0.00000009
E02006542,Arun 001,782,Arun,7,F,0.35664726
E02006542,Arun 001,780,Arun,7,F,0.00000003
E02006543,Arun 002,831,Arun,14,B,0.99999670
E02006543,Arun 002,830,Arun,14,B,0.00000008
E02006543,Arun 002,829,Arun,14,B,0.00000029
E02006544,Arun 003,784,Arun,7,F,0.00000026
E02006544,Arun 003,783,Arun,7,F,0.00000010
E02006544,Arun 003,782,Arun,7,F,0.99999906
E02006544,Arun 003,781,Arun,7,F,0.00000016
E02006544,Arun 003,780,Arun,7,F,0.00000042
E02006545,Arun 004,831,Arun,14,B,0.00000093
E02006545,Arun 004,830,Arun,14,B,0.99999850
E02006545,Arun 004,780,Arun,7,F,0.00000057
E02006546,Arun 005,831,Arun,14,B,0.81742470
E02006546,Arun 005,830,Arun,14,B,0.18257530
E02006547,Arun 006,831,Arun,14,B,0.00000010
E02006547,Arun 006,830,Arun,14,B,0.00000040
E02006547,Arun 006,782,Arun,7,F,0.00000044
E02006547,Arun 006,780,Arun,7,F,0.99999906
E02006548,Arun 007,831,Arun,14,B,0.00000084
E02006548,Arun 007,830,Arun,14,B,0.99999916
E02006549,Arun 008,831,Arun,14,B,0.00003077
E02006549,Arun 008,830,Arun,14,B,0.99996840
E02006549,Arun 008,829,Arun,14,B,0.00000084
E02006550,Arun 009,830,Arun,14,B,1.00000000
E02006551,Arun 010,830,Arun,14,B,1.00000000
E02006552,Arun 011,830,Arun,14,B,0.99999903
E02006552,Arun 011,780,Arun,7,F,0.00000097
E02006553,Arun 012,784,Arun,7,F,0.00000045
E02006553,Arun 012,782,Arun,7,F,0.00000043
E02006553,Arun 012,781,Arun,7,F,0.99999883
E02006553,Arun 012,780,Arun,7,F,0.00000028
E02006554,Arun 013,782,Arun,7,F,0.00000031
E02006554,Arun 013,781,Arun,7,F,0.00000002
E02006554,Arun 013,780,Arun,7,F,0.99999967
E02006555,Arun 014,781,Arun,7,F,0.99999960
E02006555,Arun 014,780,Arun,7,F,0.00000040
E02006556,Arun 015,781,Arun,7,F,0.00000118
E02006556,Arun 015,780,Arun,7,F,0.99999882
E02006557,Arun 016,781,Arun,7,F,1.00000000
E02006558,Arun 017,781,Arun,7,F,0.99999838
E02006558,Arun 017,780,Arun,7,F,0.00000162
E02006559,Arun 018,781,Arun,7,F,1.00000000
E02006560,Arun 019,785,Arun,7,F,0.00000006
E02006560,Arun 019,784,Arun,7,F,0.00000113
E02006560,Arun 019,781,Arun,7,F,0.99999881
E02006561,Chichester 001,834,Chichester,13,B,0.00000012
E02006561,Chichester 001,833,Chichester,9,B,0.99999918
E02006561,Chichester 001,832,Chichester,9,B,0.00000037
E02006561,Chichester 001,794,Chichester,6,F,0.00000002
E02006561,Chichester 001,793,Chichester,6,F,0.00000009
E02006562,Chichester 002,833,Chichester,9,B,0.51043771
E02006562,Chichester 002,832,Chichester,9,B,0.48956011
E02006563,Chichester 003,648,Chichester,2,F,0.00000001
E02006563,Chichester 003,834,Chichester,13,B,0.00000005
E02006563,Chichester 003,833,Chichester,9,B,0.00000007
E02006563,Chichester 003,832,Chichester,9,B,0.00000005
E02006563,Chichester 003,799,Chichester,6,F,0.00000008
E02006563,Chichester 003,797,Chichester,6,F,0.00000001
E02006563,Chichester 003,796,Chichester,6,F,0.00000003
E02006563,Chichester 003,795,Chichester,6,F,0.00000005
E02006563,Chichester 003,794,Chichester,6,F,0.20221944
E02006563,Chichester 003,793,Chichester,6,F,0.79778005
E02006563,Chichester 003,792,Chichester,7,F,0.00000009
E02006563,Chichester 003,789,Chichester,7,F,0.00000007
E02006564,Chichester 004,833,Chichester,9,B,0.00000010
E02006564,Chichester 004,832,Chichester,9,B,0.20715746
E02006564,Chichester 004,794,Chichester,6,F,0.79284222
E02006564,Chichester 004,789,Chichester,7,F,0.00000022
E02006564,Chichester 004,783,Chichester,7,F,0.00000000
E02006565,Chichester 005,833,Chichester,9,B,0.00000015
E02006565,Chichester 005,832,Chichester,9,B,0.99999903
E02006565,Chichester 005,831,Chichester,14,B,0.00000003
E02006565,Chichester 005,794,Chichester,6,F,0.00000011
E02006565,Chichester 005,783,Chichester,7,F,0.00000004
E02006565,Chichester 005,782,Chichester,7,F,0.00000003
E02006566,Chichester 006,832,Chichester,9,B,0.00000009
E02006566,Chichester 006,794,Chichester,6,F,0.00000008
