District,CarOwnership,2019,2026,2031,2036,2046
22,2_cars,6523.506240374675,7017.214657500492,7409.618620778505,7818.3260929258795,8812.706239269071
22,3+_cars,2223.8331112918986,2445.8160602267035,2728.7134142001887,3023.0202540601585,3570.323196642731
29,no_car,8208.998602532467,8338.998580913478,8364.998570267659,8362.998557795196,8341.998515725387
29,1_car,22327.19195963195,23876.99156526734,24860.99138592519,25764.99125815594,27561.990988943762
29,2_cars,16184.593011068886,17412.992528809318,18233.992289352907,19040.99205284047,20940.991486824663
29,3+_cars,6509.3968668552625,7251.996476614909,8066.996061765831,8871.995642610975,10148.99502302647
21,no_car,1588.5488088754541,1541.950349571808,1524.9508072937433,1512.9510056900804,1493.9511151272482
21,1_car,5433.407180142145,5545.803772295603,5644.800689193156,5756.797219172984,6006.7890682361485
21,2_cars,4836.6195945314175,5000.813975411194,5098.810865549536,5197.807831056655,5510.797617388482
21,3+_cars,2423.9022130084286,2592.895611203559,2797.8877152012856,2999.8797696210695,3363.865585385476
26,no_car,4003.6576187762416,4028.0564714606867,4063.056296648232,4096.056267804116,4172.056627566478
26,1_car,15479.234819122596,16173.239588283777,16633.243652171383,17056.24815311388,17993.257497526556
26,2_cars,13425.032837645347,14167.241383115786,14611.245919576058,15023.250043527793,16060.26379268677
26,3+_cars,6342.725630707437,6868.135600239937,7521.1468471502585,8160.157585546583,9122.175946236175
24,no_car,11081.625740455725,11002.024978319312,10932.024139944991,10804.023022643498,10534.020812442292
24,1_car,29647.406434937064,31345.00822960245,32432.009090552845,33414.009661276774,35363.01142107043
24,2_cars,19094.757356316197,20518.955897141725,21550.955759717035,22535.955975795216,24796.954961992367
24,3+_cars,6940.57267558362,7666.969760569641,8553.967142448495,9400.965130766115,10612.96197013646
23,no_car,21247.965260733956,21071.96565198949,20845.966239160785,20396.96723135543,19444.969041776738
23,1_car,39326.94200934623,41680.93847001662,43040.936481085584,44246.93476514588,46672.9315419717
23,2_cars,19887.780716026038,21532.978791908616,22751.97722961375,23955.97568152173,26631.9725641899
23,3+_cars,6604.595185960298,7334.994505523346,8354.993384216274,9357.992218353113,10754.990658470497
25,no_car,3871.600732245564,3850.000688592418,3837.0006361433398,3804.0005891780215,3737.000511214754
25,1_car,10636.002432386515,11223.00248003428,11630.002435782626,12001.002372289617,12762.002239950147
