District,CarOwnership,2019,2026,2031,2036,2046
6,2_cars,9867.867898297493,10157.043129251486,10136.887513003858,10059.871299002021,10095.71565305889
6,3+_cars,3818.640778849446,4120.468265745029,4361.779410574264,4552.229954746353,4717.672384488296
4,no_car,8305.120310356942,7700.117300881452,7486.118143723402,7336.118750639786,6911.113866038149
4,1_car,17701.33885583874,17846.152513533816,17859.15956212352,17845.165571443293,17739.176455881145
4,2_cars,8420.862162360681,8758.069491192819,8759.072619642106,8695.074242711042,8761.078967332034
4,3+_cars,2397.6392248642096,2711.042420364234,2908.046549441799,3040.050739149068,3161.0555042010187
1,no_car,734.8311752815448,725.6730581088602,730.6678519951548,739.5981101065215,743.6243337263007
1,1_car,3165.2586561985036,3217.565415371588,3255.1271219817536,3293.7224365151556,3333.18590928261
1,2_cars,3442.6265537611725,3531.6848651520213,3527.7620289936676,3507.0094987632615,3524.851832784449
1,3+_cars,1523.4629651597727,1633.2632733397743,1733.1987529159292,1814.3057049528231,1877.6577279777903
17,no_car,14343.40000286229,13305.000002689061,13089.00000264662,13016.000002631818,12537.000002546185
17,1_car,30471.200003534814,30841.00000367095,31150.000003739133,31451.000003797773,31956.000003913683
17,2_cars,14824.800000920093,15500.0000009971,15580.000001024475,15560.000001031385,15834.000001072303
17,3+_cars,5567.600000105546,6155.000000134505,6617.00000015664,6975.000000168773,7375.000000178559
15,no_car,7700.448255714264,7502.981070706945,7560.051009568438,7649.190889338372,7601.547520106276
15,1_car,17379.727489733574,18080.42417450636,18558.12359486721,19025.179659035264,19776.228795449188
15,2_cars,10175.451356472271,10871.771766148131,11082.69487645668,11198.47810488625,11593.68097124633
15,3+_cars,3673.493325399047,4113.3018280693,4492.714496804529,4794.987291059242,5092.260075331524
16,no_car,7489.599460344396,7215.344054980113,7223.5512188924595,7261.1369244931775,7108.622797657821
16,1_car,19143.747260424392,19750.953778589428,20164.289087957797,20555.86733593003,21122.545438708497
16,2_cars,12160.926391552182,12766.653112369811,12877.61737511979,12902.824553104505,13179.302985037386
16,3+_cars,4829.107578586373,5291.801483795747,5677.758269831994,5984.9579735309535,6288.743366785749
11,no_car,1784.0743712402466,1740.4979158549363,1736.5109951355953,1745.9266847023723,1717.1345373506265
11,1_car,5437.789295832536,5592.007844904195,5684.462746358679,5760.112423272134,5836.164713722994
11,2_cars,4783.094604724343,4909.526246929909,4903.0844074281085,4875.629493717638,4901.798107460436
11,3+_cars,2110.2929017452534,2253.982351500162,2389.5418611659193,2501.075219719704,2620.6085737029744
14,no_car,618.8469509472915,604.3240465934821,608.3184589908138,614.3128717893144,608.7095200112163
14,1_car,2256.1856758880162,2309.79349528069,2348.771147346613,2382.949917926493,2415.3298063730526
14,2_cars,2538.907415208063,2607.558819757036,2596.5699976693677,2570.988997096435,2559.402414966291
14,3+_cars,1294.792109413685,1409.5976775921906,1500.7373342218887,1568.8937556853498,1622.0613544495902
13,no_car,884.0034042235991,884.4533204862604,894.5566102752026,908.970659548068,916.7761947825886
13,1_car,3889.5549311170143,3988.159431526032,4065.6514647215795,4132.854242624395,4202.626951392068
13,2_cars,4440.604921033916,4565.51564241035,4558.174431106723,4534.327524537206,4562.275268371847
13,3+_cars,2224.25184938033,2389.8804213194016,2542.5792048985536,2672.865288770679,2816.464635979055
12,no_car,4746.631264772991,4505.945915210045,4447.372139563379,4413.085248560607,4271.7983026794445
12,1_car,14625.129530220918,14708.52957022998,14775.9558392683,14823.382107387739,14850.955853650616
12,2_cars,9994.330734545434,10208.95551252205,10144.11115492733,10026.127395711028,9978.283058971356
12,3+_cars,4493.758681851718,4826.53117524509,5093.2200167016945,5309.7694611057905,5487.3270259431
28,no_car,11938.191326537035,11338.99182902214,11210.99196084011,11176.992012380602,10945.992193274702
28,1_car,22685.583022723942,23246.982640660273,23571.982420998378,23924.982176217123,24616.98168494365
28,2_cars,11359.790673716429,11982.990185356068,12148.990049048287,12232.989973984935,12646.989617678226
28,3+_cars,3495.797038488363,3911.9967027010844,4272.996404866071,4547.996179753338,4772.996003124288
18,no_car,6195.551298750191,6000.018451152269,6032.948469796049,6092.808545275673,6036.451881980815
18,1_car,15343.46970070994,15957.572844877684,16378.873279487034,16790.817083278453,17443.76777173635
18,2_cars,8399.147038775734,9018.226452064078,9219.303280533879,9334.520013582944,9695.317062039678
18,3+_cars,2695.5058580620776,3040.6972318948187,3332.2844711360376,3565.011603167736,3785.7387184721706
19,no_car,856.6027856930068,848.6580757149704,857.4509002631605,869.865199763046,878.3792760876102
19,1_car,3476.4591352792986,3563.0527926863338,3638.717595287224,3712.1394464399473,3797.461491897302
19,2_cars,3612.876998327431,3716.3504967347917,3717.386285301972,3705.1791240262573,3735.7007848281614
19,3+_cars,1966.8929842693124,2113.1991859088243,2239.2424900608244,2346.042852939417,2452.257524547611
20,no_car,3219.735267519686,3140.5117223197226,3137.4986728353488,3152.083009878899,3107.875100910114
20,1_car,10239.65168360527,10539.033807559827,10719.579278145353,10866.92978505243,10998.877543256407
20,2_cars,9546.15616655373,9795.524778504285,9773.965711541125,9711.419480675433,9754.249700381148
20,3+_cars,4605.535907970161,4882.04803709855,5159.489972424988,5385.957664801164,5638.424705361763
