District,Population,2019,2026,2031,2036,2046
3,75+,12726.585645421865,15636.5102872485,16501.816030730082,17753.456627875865,20358.707359321426
3,HHs,48946.38366459649,50103.82378329322,50733.115777266976,51147.32187882787,51521.403299691214
3,jobs,59449.96941247657,61727.076418253804,62385.69235388227,62547.845749421234,60932.329055388036
3,workers,54922.274799094055,57126.83183354083,57256.021156882096,56567.7709193971,55632.738434038605
6,under16,12918.10050414195,11941.380347587521,10887.881503335619,10263.267444022207,10290.554339216442
6,16-74,51094.395392562394,49952.82822329808,49282.771822146264,48196.53559449493,45035.37592537803
6,75+,6856.237006364857,8485.739070099327,9062.680699164128,9659.056717785756,10966.68559088644
6,HHs,31119.57420075506,31482.32132705665,31675.337515095638,31775.632495640028,31788.919395145072
6,jobs,32705.016667131607,33950.359952203675,34311.8429368217,34402.28540286781,33513.295122697986
6,workers,33799.638432331165,34626.94734961204,34226.775813341934,33505.72755177673,32655.515573382487
4,under16,15773.800868010414,14034.029424796625,12724.032546906961,11982.03307001117,12017.03634137284
4,16-74,60888.19790683477,60604.59514775499,59973.62490437758,58447.64294844313,54275.611484474335
4,75+,7613.0032379664035,9519.236787798745,10246.242013341514,11244.255117582876,13005.291870100953
4,HHs,36823.960566746486,37018.381976374345,37013.397050311,36919.40915436281,36572.424825449496
4,jobs,30863.892205796343,32169.764197796816,32512.78308836748,32596.787878493782,31754.741544216275
4,workers,39685.307421929596,41288.336011788015,40889.3544817801,39864.36861121891,38656.382815861165
1,under16,3472.391092414249,3333.9101986151436,3087.8226983551926,2934.6374684932953,2981.1324479779882
1,16-74,15552.477958606163,15413.735954592092,15438.97889663177,15268.05779804333,14449.967882810868
1,75+,2462.012475948979,3188.854233660362,3444.545843729323,3752.809083650879,4334.61249213034
1,HHs,8867.179226165845,9108.221590092864,9247.720776439099,9354.600773220678,9477.319383481507
1,jobs,6206.478871280182,6491.209371564578,6560.520328102904,6577.348066563483,6408.036428844477
1,workers,10089.913855793764,10455.616602158054,10511.27141091376,10431.241501924493,10273.382747667212
17,under16,23032.000002497647,20694.000002237004,18237.00000196489,16753.000001798708,16584.000001773144
17,16-74,104858.80001111604,102589.00001070497,102151.00001052112,100581.0000102625,94084.0000096036
17,75+,17999.600001560186,22723.000001957982,24791.00000213881,27133.000002342014,32385.000002796645
17,HHs,65207.40000742358,65800.00000749122,66440.00000756612,67004.00000763054,67705.00000771171
17,jobs,65946.00001006632,68955.00001053343,69692.0000106468,69877.00001067414,68066.0000103986
17,workers,60494.400006590404,62668.00000681039,62449.00000676105,61248.00000656447,60230.000006387316
15,under16,13973.113003900959,13466.031697510425,12243.64672557159,11432.961180599681,11647.59757116117
15,16-74,61458.304920589595,62382.51202785397,63732.26034083902,64066.82663820473,61543.47637127749
15,75+,11464.891527747366,13782.652812448847,14623.69494917803,15858.723167542223,18989.898573790037
15,HHs,38931.063086374365,40568.47883853721,41692.94062580461,42667.479297365455,44066.36071399269
